window_start,window_end,window_index,Open_day1,Open_day2,Open_day3,Open_day4,Open_day5,Open_day6,Open_day7,High_day1,High_day2,High_day3,High_day4,High_day5,High_day6,High_day7,Low_day1,Low_day2,Low_day3,Low_day4,Low_day5,Low_day6,Low_day7,Close_day1,Close_day2,Close_day3,Close_day4,Close_day5,Close_day6,Close_day7,Volume_day1,Volume_day2,Volume_day3,Volume_day4,Volume_day5,Volume_day6,Volume_day7,Number_of_Trades_day1,Number_of_Trades_day2,Number_of_Trades_day3,Number_of_Trades_day4,Number_of_Trades_day5,Number_of_Trades_day6,Number_of_Trades_day7,Return_%_day1,Return_%_day2,Return_%_day3,Return_%_day4,Return_%_day5,Return_%_day6,Return_%_day7,Volatility_day1,Volatility_day2,Volatility_day3,Volatility_day4,Volatility_day5,Volatility_day6,Volatility_day7,Taker_Buy_Base_Volume_day1,Taker_Buy_Base_Volume_day2,Taker_Buy_Base_Volume_day3,Taker_Buy_Base_Volume_day4,Taker_Buy_Base_Volume_day5,Taker_Buy_Base_Volume_day6,Taker_Buy_Base_Volume_day7,SP500_day1,SP500_day2,SP500_day3,SP500_day4,SP500_day5,SP500_day6,SP500_day7,NASDAQ_day1,NASDAQ_day2,NASDAQ_day3,NASDAQ_day4,NASDAQ_day5,NASDAQ_day6,NASDAQ_day7,DowJones_day1,DowJones_day2,DowJones_day3,DowJones_day4,DowJones_day5,DowJones_day6,DowJones_day7,Russell2000_day1,Russell2000_day2,Russell2000_day3,Russell2000_day4,Russell2000_day5,Russell2000_day6,Russell2000_day7,VIX_day1,VIX_day2,VIX_day3,VIX_day4,VIX_day5,VIX_day6,VIX_day7,DXY_day1,DXY_day2,DXY_day3,DXY_day4,DXY_day5,DXY_day6,DXY_day7,EURUSD_day1,EURUSD_day2,EURUSD_day3,EURUSD_day4,EURUSD_day5,EURUSD_day6,EURUSD_day7,USDJPY_day1,USDJPY_day2,USDJPY_day3,USDJPY_day4,USDJPY_day5,USDJPY_day6,USDJPY_day7,US10Y_day1,US10Y_day2,US10Y_day3,US10Y_day4,US10Y_day5,US10Y_day6,US10Y_day7,US2Y_day1,US2Y_day2,US2Y_day3,US2Y_day4,US2Y_day5,US2Y_day6,US2Y_day7,TIP_day1,TIP_day2,TIP_day3,TIP_day4,TIP_day5,TIP_day6,TIP_day7,Gold_day1,Gold_day2,Gold_day3,Gold_day4,Gold_day5,Gold_day6,Gold_day7,Oil_WTI_day1,Oil_WTI_day2,Oil_WTI_day3,Oil_WTI_day4,Oil_WTI_day5,Oil_WTI_day6,Oil_WTI_day7,Silver_day1,Silver_day2,Silver_day3,Silver_day4,Silver_day5,Silver_day6,Silver_day7,Copper_day1,Copper_day2,Copper_day3,Copper_day4,Copper_day5,Copper_day6,Copper_day7,NatGas_day1,NatGas_day2,NatGas_day3,NatGas_day4,NatGas_day5,NatGas_day6,NatGas_day7,HYG_day1,HYG_day2,HYG_day3,HYG_day4,HYG_day5,HYG_day6,HYG_day7,LQD_day1,LQD_day2,LQD_day3,LQD_day4,LQD_day5,LQD_day6,LQD_day7,GLD_day1,GLD_day2,GLD_day3,GLD_day4,GLD_day5,GLD_day6,GLD_day7,SPY_day1,SPY_day2,SPY_day3,SPY_day4,SPY_day5,SPY_day6,SPY_day7
2026-01-07,2026-01-13,4129,93727.46875,91309.640625,91026.273438,90510.101562,90385.359375,90825.859375,91185.335938,93738.789062,91485.851562,91910.671875,90713.03125,91155.226562,92395.523438,96011.625,90601.804688,89233.875,89625.382812,90283.398438,90212.023438,90055.023438,90941.929688,91308.054688,91027.125,90513.101562,90386.648438,90827.460938,91192.992188,95321.78125,43461295053,42386697030,38305906684,12385895282,17165568977,41346275358,54980674354,,,,,,,,-2.582953,-0.307672,-0.564693,-0.139707,0.487696,0.402446,4.527529,3.346921,2.466308,2.510582,0.474679,1.043535,2.576909,5.55977,,,,,,,,6920.930176,6921.459961,6966.279785,6966.279785,6966.279785,6977.27002,6963.740234,23584.279297,23480.019531,23671.349609,23671.349609,23671.349609,23733.900391,23709.869141,48996.078125,49266.109375,49504.070312,49504.070312,49504.070312,49590.199219,49191.988281,2575.419922,2603.909912,2624.219971,2624.219971,2624.219971,2635.689941,2633.110107,15.38,15.45,14.49,14.49,14.49,15.12,15.98,98.68,98.93,99.129997,99.129997,99.129997,98.860001,99.129997,1.168825,1.167679,1.165787,1.165787,1.165787,1.162372,1.166698,156.679993,156.731003,156.880005,156.880005,156.880005,158.149002,157.985992,4.138,4.183,4.171,4.171,4.171,4.187,4.171,3.515,3.507,3.513,3.513,3.513,3.533,3.56,109.695587,109.476692,109.625938,109.625938,109.625938,109.625938,109.725441,4449.299805,4449.700195,4490.299805,4490.299805,4490.299805,4604.299805,4589.200195,55.990002,57.759998,59.119999,59.119999,59.119999,59.5,61.150002,77.135002,74.716003,78.884003,78.884003,78.884003,84.610001,85.876999,5.809,5.7465,5.8555,5.8555,5.8555,5.985,5.97,3.525,3.407,3.169,3.169,3.169,3.409,3.419,79.287315,79.346138,79.404945,79.404945,79.404945,79.444168,79.444168,108.888367,108.583031,108.97702,108.97702,108.97702,108.848976,109.085365,409.230011,411.48999,414.470001,414.470001,414.470001,422.230011,421.630005,687.701904,687.63208,692.179626,692.179626,692.179626,693.266663,691.880493
2026-01-08,2026-01-14,4130,91309.640625,91026.273438,90510.101562,90385.359375,90825.859375,91185.335938,95322.90625,91485.851562,91910.671875,90713.03125,91155.226562,92395.523438,96011.625,97860.601562,89233.875,89625.382812,90283.398438,90212.023438,90055.023438,90941.929688,94583.046875,91027.125,90513.101562,90386.648438,90827.460938,91192.992188,95321.78125,96929.328125,42386697030,38305906684,12385895282,17165568977,41346275358,54980674354,60592490863,,,,,,,,-0.307672,-0.564693,-0.139707,0.487696,0.402446,4.527529,1.686442,2.466308,2.510582,0.474679,1.043535,2.576909,5.55977,3.43837,,,,,,,,6921.459961,6966.279785,6966.279785,6966.279785,6977.27002,6963.740234,6926.600098,23480.019531,23671.349609,23671.349609,23671.349609,23733.900391,23709.869141,23471.75,49266.109375,49504.070312,49504.070312,49504.070312,49590.199219,49191.988281,49149.628906,2603.909912,2624.219971,2624.219971,2624.219971,2635.689941,2633.110107,2651.639893,15.45,14.49,14.49,14.49,15.12,15.98,16.75,98.93,99.129997,99.129997,99.129997,98.860001,99.129997,99.129997,1.167679,1.165787,1.165787,1.165787,1.162372,1.166698,1.164253,156.731003,156.880005,156.880005,156.880005,158.149002,157.985992,159.179001,4.183,4.171,4.171,4.171,4.187,4.171,4.14,3.507,3.513,3.513,3.513,3.533,3.56,3.56,109.476692,109.625938,109.625938,109.625938,109.625938,109.725441,109.844833,4449.700195,4490.299805,4490.299805,4490.299805,4604.299805,4589.200195,4626.299805,57.759998,59.119999,59.119999,59.119999,59.5,61.150002,62.02,74.716003,78.884003,78.884003,78.884003,84.610001,85.876999,90.869003,5.7465,5.8555,5.8555,5.8555,5.985,5.97,6.009,3.407,3.169,3.169,3.169,3.409,3.419,3.12,79.346138,79.404945,79.404945,79.404945,79.444168,79.444168,79.444168,108.583031,108.97702,108.97702,108.97702,108.848976,109.085365,109.361153,411.48999,414.470001,414.470001,414.470001,422.230011,421.630005,425.940002,687.63208,692.179626,692.179626,692.179626,693.266663,691.880493,688.479736
2026-01-09,2026-01-15,4131,91026.273438,90510.101562,90385.359375,90825.859375,91185.335938,95322.90625,96931.289062,91910.671875,90713.03125,91155.226562,92395.523438,96011.625,97860.601562,97150.171875,89625.382812,90283.398438,90212.023438,90055.023438,90941.929688,94583.046875,95103.242188,90513.101562,90386.648438,90827.460938,91192.992188,95321.78125,96929.328125,95551.1875,38305906684,12385895282,17165568977,41346275358,54980674354,60592490863,53086363027,,,,,,,,-0.564693,-0.139707,0.487696,0.402446,4.527529,1.686442,-1.421799,2.510582,0.474679,1.043535,2.576909,5.55977,3.43837,2.111733,,,,,,,,6966.279785,6966.279785,6966.279785,6977.27002,6963.740234,6926.600098,6944.470215,23671.349609,23671.349609,23671.349609,23733.900391,23709.869141,23471.75,23530.019531,49504.070312,49504.070312,49504.070312,49590.199219,49191.988281,49149.628906,49442.441406,2624.219971,2624.219971,2624.219971,2635.689941,2633.110107,2651.639893,2674.560059,14.49,14.49,14.49,15.12,15.98,16.75,15.84,99.129997,99.129997,99.129997,98.860001,99.129997,99.129997,99.32,1.165787,1.165787,1.165787,1.162372,1.166698,1.164253,1.164632,156.880005,156.880005,156.880005,158.149002,157.985992,159.179001,158.401993,4.171,4.171,4.171,4.187,4.171,4.14,4.16,3.513,3.513,3.513,3.533,3.56,3.56,3.565,109.625938,109.625938,109.625938,109.625938,109.725441,109.844833,109.675697,4490.299805,4490.299805,4490.299805,4604.299805,4589.200195,4626.299805,4616.299805,59.119999,59.119999,59.119999,59.5,61.150002,62.02,59.189999,78.884003,78.884003,78.884003,84.610001,85.876999,90.869003,91.875999,5.8555,5.8555,5.8555,5.985,5.97,6.009,5.948,3.169,3.169,3.169,3.409,3.419,3.12,3.128,79.404945,79.404945,79.404945,79.444168,79.444168,79.444168,79.444168,108.97702,108.97702,108.97702,108.848976,109.085365,109.361153,109.223259,414.470001,414.470001,414.470001,422.230011,421.630005,425.940002,423.329987,692.179626,692.179626,692.179626,693.266663,691.880493,688.479736,690.354614
2026-01-10,2026-01-16,4132,90510.101562,90385.359375,90825.859375,91185.335938,95322.90625,96931.289062,95554.101562,90713.03125,91155.226562,92395.523438,96011.625,97860.601562,97150.171875,95801.890625,90283.398438,90212.023438,90055.023438,90941.929688,94583.046875,95103.242188,94259.273438,90386.648438,90827.460938,91192.992188,95321.78125,96929.328125,95551.1875,95525.117188,12385895282,17165568977,41346275358,54980674354,60592490863,53086363027,33248170537,,,,,,,,-0.139707,0.487696,0.402446,4.527529,1.686442,-1.421799,-0.027284,0.474679,1.043535,2.576909,5.55977,3.43837,2.111733,1.614391,,,,,,,,6966.279785,6966.279785,6977.27002,6963.740234,6926.600098,6944.470215,6940.009766,23671.349609,23671.349609,23733.900391,23709.869141,23471.75,23530.019531,23515.390625,49504.070312,49504.070312,49590.199219,49191.988281,49149.628906,49442.441406,49359.328125,2624.219971,2624.219971,2635.689941,2633.110107,2651.639893,2674.560059,2677.73999,14.49,14.49,15.12,15.98,16.75,15.84,15.86,99.129997,99.129997,98.860001,99.129997,99.129997,99.32,99.389999,1.165787,1.165787,1.162372,1.166698,1.164253,1.164632,1.160901,156.880005,156.880005,158.149002,157.985992,159.179001,158.401993,158.595993,4.171,4.171,4.187,4.171,4.14,4.16,4.231,3.513,3.513,3.533,3.56,3.56,3.565,3.557,109.625938,109.625938,109.625938,109.725441,109.844833,109.675697,109.466743,4490.299805,4490.299805,4604.299805,4589.200195,4626.299805,4616.299805,4588.399902,59.119999,59.119999,59.5,61.150002,62.02,59.189999,59.439999,78.884003,78.884003,84.610001,85.876999,90.869003,91.875999,88.091003,5.8555,5.8555,5.985,5.97,6.009,5.948,5.7885,3.169,3.169,3.409,3.419,3.12,3.128,3.103,79.404945,79.404945,79.444168,79.444168,79.444168,79.444168,79.493179,108.97702,108.97702,108.848976,109.085365,109.361153,109.223259,108.908073,414.470001,414.470001,422.230011,421.630005,425.940002,423.329987,421.290009,692.179626,692.179626,693.266663,691.880493,688.479736,690.354614,689.776184
2026-01-11,2026-01-17,4133,90385.359375,90825.859375,91185.335938,95322.90625,96931.289062,95554.101562,95525.15625,91155.226562,92395.523438,96011.625,97860.601562,97150.171875,95801.890625,95598.476562,90212.023438,90055.023438,90941.929688,94583.046875,95103.242188,94259.273438,95005.617188,90827.460938,91192.992188,95321.78125,96929.328125,95551.1875,95525.117188,95099.921875,17165568977,41346275358,54980674354,60592490863,53086363027,33248170537,16021715122,,,,,,,,0.487696,0.402446,4.527529,1.686442,-1.421799,-0.027284,-0.445114,1.043535,2.576909,5.55977,3.43837,2.111733,1.614391,0.620632,,,,,,,,6966.279785,6977.27002,6963.740234,6926.600098,6944.470215,6940.009766,6940.009766,23671.349609,23733.900391,23709.869141,23471.75,23530.019531,23515.390625,23515.390625,49504.070312,49590.199219,49191.988281,49149.628906,49442.441406,49359.328125,49359.328125,2624.219971,2635.689941,2633.110107,2651.639893,2674.560059,2677.73999,2677.73999,14.49,15.12,15.98,16.75,15.84,15.86,15.86,99.129997,98.860001,99.129997,99.129997,99.32,99.389999,99.389999,1.165787,1.162372,1.166698,1.164253,1.164632,1.160901,1.160901,156.880005,158.149002,157.985992,159.179001,158.401993,158.595993,158.595993,4.171,4.187,4.171,4.14,4.16,4.231,4.231,3.513,3.533,3.56,3.56,3.565,3.557,3.557,109.625938,109.625938,109.725441,109.844833,109.675697,109.466743,109.466743,4490.299805,4604.299805,4589.200195,4626.299805,4616.299805,4588.399902,4588.399902,59.119999,59.5,61.150002,62.02,59.189999,59.439999,59.439999,78.884003,84.610001,85.876999,90.869003,91.875999,88.091003,88.091003,5.8555,5.985,5.97,6.009,5.948,5.7885,5.7885,3.169,3.409,3.419,3.12,3.128,3.103,3.103,79.404945,79.444168,79.444168,79.444168,79.444168,79.493179,79.493179,108.97702,108.848976,109.085365,109.361153,109.223259,108.908073,108.908073,414.470001,422.230011,421.630005,425.940002,423.329987,421.290009,421.290009,692.179626,693.266663,691.880493,688.479736,690.354614,689.776184,689.776184
2026-01-12,2026-01-18,4134,90825.859375,91185.335938,95322.90625,96931.289062,95554.101562,95525.15625,95101.179688,92395.523438,96011.625,97860.601562,97150.171875,95801.890625,95598.476562,95491.507812,90055.023438,90941.929688,94583.046875,95103.242188,94259.273438,95005.617188,93588.867188,91192.992188,95321.78125,96929.328125,95551.1875,95525.117188,95099.921875,93634.429688,41346275358,54980674354,60592490863,53086363027,33248170537,16021715122,20809781232,,,,,,,,0.402446,4.527529,1.686442,-1.421799,-0.027284,-0.445114,-1.541003,2.576909,5.55977,3.43837,2.111733,1.614391,0.620632,2.000649,,,,,,,,6977.27002,6963.740234,6926.600098,6944.470215,6940.009766,6940.009766,6940.009766,23733.900391,23709.869141,23471.75,23530.019531,23515.390625,23515.390625,23515.390625,49590.199219,49191.988281,49149.628906,49442.441406,49359.328125,49359.328125,49359.328125,2635.689941,2633.110107,2651.639893,2674.560059,2677.73999,2677.73999,2677.73999,15.12,15.98,16.75,15.84,15.86,15.86,15.86,98.860001,99.129997,99.129997,99.32,99.389999,99.389999,99.389999,1.162372,1.166698,1.164253,1.164632,1.160901,1.160901,1.160901,158.149002,157.985992,159.179001,158.401993,158.595993,158.595993,158.595993,4.187,4.171,4.14,4.16,4.231,4.231,4.231,3.533,3.56,3.56,3.565,3.557,3.557,3.557,109.625938,109.725441,109.844833,109.675697,109.466743,109.466743,109.466743,4604.299805,4589.200195,4626.299805,4616.299805,4588.399902,4588.399902,4588.399902,59.5,61.150002,62.02,59.189999,59.439999,59.439999,59.439999,84.610001,85.876999,90.869003,91.875999,88.091003,88.091003,88.091003,5.985,5.97,6.009,5.948,5.7885,5.7885,5.7885,3.409,3.419,3.12,3.128,3.103,3.103,3.103,79.444168,79.444168,79.444168,79.444168,79.493179,79.493179,79.493179,108.848976,109.085365,109.361153,109.223259,108.908073,108.908073,108.908073,422.230011,421.630005,425.940002,423.329987,421.290009,421.290009,421.290009,693.266663,691.880493,688.479736,690.354614,689.776184,689.776184,689.776184
2026-01-13,2026-01-19,4135,91185.335938,95322.90625,96931.289062,95554.101562,95525.15625,95101.179688,93655.671875,96011.625,97860.601562,97150.171875,95801.890625,95598.476562,95491.507812,93660.828125,90941.929688,94583.046875,95103.242188,94259.273438,95005.617188,93588.867188,92089.25,95321.78125,96929.328125,95551.1875,95525.117188,95099.921875,93634.429688,92553.59375,54980674354,60592490863,53086363027,33248170537,16021715122,20809781232,39195241508,,,,,,,,4.527529,1.686442,-1.421799,-0.027284,-0.445114,-1.541003,-1.154315,5.55977,3.43837,2.111733,1.614391,0.620632,2.000649,1.678038,,,,,,,,6963.740234,6926.600098,6944.470215,6940.009766,6940.009766,6940.009766,6940.009766,23709.869141,23471.75,23530.019531,23515.390625,23515.390625,23515.390625,23515.390625,49191.988281,49149.628906,49442.441406,49359.328125,49359.328125,49359.328125,49359.328125,2633.110107,2651.639893,2674.560059,2677.73999,2677.73999,2677.73999,2677.73999,15.98,16.75,15.84,15.86,15.86,15.86,15.86,99.129997,99.129997,99.32,99.389999,99.389999,99.389999,99.389999,1.166698,1.164253,1.164632,1.160901,1.160901,1.160901,1.162493,157.985992,159.179001,158.401993,158.595993,158.595993,158.595993,157.535004,4.171,4.14,4.16,4.231,4.231,4.231,4.231,3.56,3.56,3.565,3.557,3.557,3.557,3.557,109.725441,109.844833,109.675697,109.466743,109.466743,109.466743,109.466743,4589.200195,4626.299805,4616.299805,4588.399902,4588.399902,4588.399902,4588.399902,61.150002,62.02,59.189999,59.439999,59.439999,59.439999,59.439999,85.876999,90.869003,91.875999,88.091003,88.091003,88.091003,88.091003,5.97,6.009,5.948,5.7885,5.7885,5.7885,5.7885,3.419,3.12,3.128,3.103,3.103,3.103,3.103,79.444168,79.444168,79.444168,79.493179,79.493179,79.493179,79.493179,109.085365,109.361153,109.223259,108.908073,108.908073,108.908073,108.908073,421.630005,425.940002,423.329987,421.290009,421.290009,421.290009,421.290009,691.880493,688.479736,690.354614,689.776184,689.776184,689.776184,689.776184
2026-01-14,2026-01-20,4136,95322.90625,96931.289062,95554.101562,95525.15625,95101.179688,93655.671875,92553.601562,97860.601562,97150.171875,95801.890625,95598.476562,95491.507812,93660.828125,92798.429688,94583.046875,95103.242188,94259.273438,95005.617188,93588.867188,92089.25,87814.929688,96929.328125,95551.1875,95525.117188,95099.921875,93634.429688,92553.59375,88310.90625,60592490863,53086363027,33248170537,16021715122,20809781232,39195241508,53072968031,,,,,,,,1.686442,-1.421799,-0.027284,-0.445114,-1.541003,-1.154315,-4.584033,3.43837,2.111733,1.614391,0.620632,2.000649,1.678038,5.384447,,,,,,,,6926.600098,6944.470215,6940.009766,6940.009766,6940.009766,6940.009766,6796.859863,23471.75,23530.019531,23515.390625,23515.390625,23515.390625,23515.390625,22954.320312,49149.628906,49442.441406,49359.328125,49359.328125,49359.328125,49359.328125,48488.589844,2651.639893,2674.560059,2677.73999,2677.73999,2677.73999,2677.73999,2645.360107,16.75,15.84,15.86,15.86,15.86,15.86,20.09,99.129997,99.32,99.389999,99.389999,99.389999,99.389999,98.639999,1.164253,1.164632,1.160901,1.160901,1.160901,1.162493,1.163914,159.179001,158.401993,158.595993,158.595993,158.595993,157.535004,158.177002,4.14,4.16,4.231,4.231,4.231,4.231,4.295,3.56,3.565,3.557,3.557,3.557,3.557,3.572,109.844833,109.675697,109.466743,109.466743,109.466743,109.466743,109.138405,4626.299805,4616.299805,4588.399902,4588.399902,4588.399902,4588.399902,4759.600098,62.02,59.189999,59.439999,59.439999,59.439999,59.439999,60.34,90.869003,91.875999,88.091003,88.091003,88.091003,88.091003,94.206001,6.009,5.948,5.7885,5.7885,5.7885,5.7885,5.773,3.12,3.128,3.103,3.103,3.103,3.103,3.907,79.444168,79.444168,79.493179,79.493179,79.493179,79.493179,79.287315,109.361153,109.223259,108.908073,108.908073,108.908073,108.908073,108.248146,425.940002,423.329987,421.290009,421.290009,421.290009,421.290009,437.230011,688.479736,690.354614,689.776184,689.776184,689.776184,689.776184,675.734558
2026-01-15,2026-01-21,4137,96931.289062,95554.101562,95525.15625,95101.179688,93655.671875,92553.601562,88326.507812,97150.171875,95801.890625,95598.476562,95491.507812,93660.828125,92798.429688,90430.40625,95103.242188,94259.273438,95005.617188,93588.867188,92089.25,87814.929688,87231.570312,95551.1875,95525.117188,95099.921875,93634.429688,92553.59375,88310.90625,89376.960938,53086363027,33248170537,16021715122,20809781232,39195241508,53072968031,56330422434,,,,,,,,-1.421799,-0.027284,-0.445114,-1.541003,-1.154315,-4.584033,1.207161,2.111733,1.614391,0.620632,2.000649,1.678038,5.384447,3.621604,,,,,,,,6944.470215,6940.009766,6940.009766,6940.009766,6940.009766,6796.859863,6875.620117,23530.019531,23515.390625,23515.390625,23515.390625,23515.390625,22954.320312,23224.820312,49442.441406,49359.328125,49359.328125,49359.328125,49359.328125,48488.589844,49077.230469,2674.560059,2677.73999,2677.73999,2677.73999,2677.73999,2645.360107,2698.169922,15.84,15.86,15.86,15.86,15.86,20.09,16.9,99.32,99.389999,99.389999,99.389999,99.389999,98.639999,98.760002,1.164632,1.160901,1.160901,1.160901,1.162493,1.163914,1.172787,158.401993,158.595993,158.595993,158.595993,157.535004,158.177002,158.162003,4.16,4.231,4.231,4.231,4.231,4.295,4.253,3.565,3.557,3.557,3.557,3.557,3.572,3.588,109.675697,109.466743,109.466743,109.466743,109.466743,109.138405,109.566246,4616.299805,4588.399902,4588.399902,4588.399902,4588.399902,4759.600098,4831.799805,59.189999,59.439999,59.439999,59.439999,59.439999,60.34,60.619999,91.875999,88.091003,88.091003,88.091003,88.091003,94.206001,92.209999,5.948,5.7885,5.7885,5.7885,5.7885,5.773,5.7295,3.128,3.103,3.103,3.103,3.103,3.907,4.875,79.444168,79.493179,79.493179,79.493179,79.493179,79.287315,79.522591,109.223259,108.908073,108.908073,108.908073,108.908073,108.248146,108.898216,423.329987,421.290009,421.290009,421.290009,421.290009,437.230011,443.600006,690.354614,689.776184,689.776184,689.776184,689.776184,675.734558,683.533264
2026-01-16,2026-01-22,4138,95554.101562,95525.15625,95101.179688,93655.671875,92553.601562,88326.507812,89378.523438,95801.890625,95598.476562,95491.507812,93660.828125,92798.429688,90430.40625,90258.960938,94259.273438,95005.617188,93588.867188,92089.25,87814.929688,87231.570312,88438.445312,95525.117188,95099.921875,93634.429688,92553.59375,88310.90625,89376.960938,89462.453125,33248170537,16021715122,20809781232,39195241508,53072968031,56330422434,35549685694,,,,,,,,-0.027284,-0.445114,-1.541003,-1.154315,-4.584033,1.207161,0.095653,1.614391,0.620632,2.000649,1.678038,5.384447,3.621604,2.03686,,,,,,,,6940.009766,6940.009766,6940.009766,6940.009766,6796.859863,6875.620117,6913.350098,23515.390625,23515.390625,23515.390625,23515.390625,22954.320312,23224.820312,23436.019531,49359.328125,49359.328125,49359.328125,49359.328125,48488.589844,49077.230469,49384.011719,2677.73999,2677.73999,2677.73999,2677.73999,2645.360107,2698.169922,2718.77002,15.86,15.86,15.86,15.86,20.09,16.9,15.64,99.389999,99.389999,99.389999,99.389999,98.639999,98.760002,98.360001,1.160901,1.160901,1.160901,1.162493,1.163914,1.172787,1.167297,158.595993,158.595993,158.595993,157.535004,158.177002,158.162003,158.455994,4.231,4.231,4.231,4.231,4.295,4.253,4.249,3.557,3.557,3.557,3.557,3.572,3.588,3.588,109.466743,109.466743,109.466743,109.466743,109.138405,109.566246,109.456802,4588.399902,4588.399902,4588.399902,4588.399902,4759.600098,4831.799805,4908.799805,59.439999,59.439999,59.439999,59.439999,60.34,60.619999,59.360001,88.091003,88.091003,88.091003,88.091003,94.206001,92.209999,95.975998,5.7885,5.7885,5.7885,5.7885,5.773,5.7295,5.7425,3.103,3.103,3.103,3.103,3.907,4.875,5.045,79.493179,79.493179,79.493179,79.493179,79.287315,79.522591,79.581413,108.908073,108.908073,108.908073,108.908073,108.248146,108.898216,109.105057,421.290009,421.290009,421.290009,421.290009,437.230011,443.600006,451.790009,689.776184,689.776184,689.776184,689.776184,675.734558,683.533264,687.103516
2026-01-17,2026-01-23,4139,95525.15625,95101.179688,93655.671875,92553.601562,88326.507812,89378.523438,89462.046875,95598.476562,95491.507812,93660.828125,92798.429688,90430.40625,90258.960938,91100.25,95005.617188,93588.867188,92089.25,87814.929688,87231.570312,88438.445312,88486.359375,95099.921875,93634.429688,92553.59375,88310.90625,89376.960938,89462.453125,89503.875,16021715122,20809781232,39195241508,53072968031,56330422434,35549685694,38997586037,,,,,,,,-0.445114,-1.541003,-1.154315,-4.584033,1.207161,0.095653,0.046301,0.620632,2.000649,1.678038,5.384447,3.621604,2.03686,2.921787,,,,,,,,6940.009766,6940.009766,6940.009766,6796.859863,6875.620117,6913.350098,6915.609863,23515.390625,23515.390625,23515.390625,22954.320312,23224.820312,23436.019531,23501.240234,49359.328125,49359.328125,49359.328125,48488.589844,49077.230469,49384.011719,49098.710938,2677.73999,2677.73999,2677.73999,2645.360107,2698.169922,2718.77002,2669.159912,15.86,15.86,15.86,20.09,16.9,15.64,16.09,99.389999,99.389999,99.389999,98.639999,98.760002,98.360001,97.599998,1.160901,1.160901,1.162493,1.163914,1.172787,1.167297,1.175461,158.595993,158.595993,157.535004,158.177002,158.162003,158.455994,158.501007,4.231,4.231,4.231,4.295,4.253,4.249,4.239,3.557,3.557,3.557,3.572,3.588,3.588,3.582,109.466743,109.466743,109.466743,109.138405,109.566246,109.456802,109.675697,4588.399902,4588.399902,4588.399902,4759.600098,4831.799805,4908.799805,4976.200195,59.439999,59.439999,59.439999,60.34,60.619999,59.360001,61.07,88.091003,88.091003,88.091003,94.206001,92.209999,95.975998,100.925003,5.7885,5.7885,5.7885,5.773,5.7295,5.7425,5.911,3.103,3.103,3.103,3.907,4.875,5.045,5.275,79.493179,79.493179,79.493179,79.287315,79.522591,79.581413,79.542198,108.908073,108.908073,108.908073,108.248146,108.898216,109.105057,109.174004,421.290009,421.290009,421.290009,437.230011,443.600006,451.790009,458.0,689.776184,689.776184,689.776184,675.734558,683.533264,687.103516,687.352783
2026-01-18,2026-01-24,4140,95101.179688,93655.671875,92553.601562,88326.507812,89378.523438,89462.046875,89506.148438,95491.507812,93660.828125,92798.429688,90430.40625,90258.960938,91100.25,89811.609375,93588.867188,92089.25,87814.929688,87231.570312,88438.445312,88486.359375,89044.289062,93634.429688,92553.59375,88310.90625,89376.960938,89462.453125,89503.875,89110.734375,20809781232,39195241508,53072968031,56330422434,35549685694,38997586037,14558687712,,,,,,,,-1.541003,-1.154315,-4.584033,1.207161,0.095653,0.046301,-0.439244,2.000649,1.678038,5.384447,3.621604,2.03686,2.921787,0.857282,,,,,,,,6940.009766,6940.009766,6796.859863,6875.620117,6913.350098,6915.609863,6915.609863,23515.390625,23515.390625,22954.320312,23224.820312,23436.019531,23501.240234,23501.240234,49359.328125,49359.328125,48488.589844,49077.230469,49384.011719,49098.710938,49098.710938,2677.73999,2677.73999,2645.360107,2698.169922,2718.77002,2669.159912,2669.159912,15.86,15.86,20.09,16.9,15.64,16.09,16.09,99.389999,99.389999,98.639999,98.760002,98.360001,97.599998,97.599998,1.160901,1.162493,1.163914,1.172787,1.167297,1.175461,1.175461,158.595993,157.535004,158.177002,158.162003,158.455994,158.501007,158.501007,4.231,4.231,4.295,4.253,4.249,4.239,4.239,3.557,3.557,3.572,3.588,3.588,3.582,3.582,109.466743,109.466743,109.138405,109.566246,109.456802,109.675697,109.675697,4588.399902,4588.399902,4759.600098,4831.799805,4908.799805,4976.200195,4976.200195,59.439999,59.439999,60.34,60.619999,59.360001,61.07,61.07,88.091003,88.091003,94.206001,92.209999,95.975998,100.925003,100.925003,5.7885,5.7885,5.773,5.7295,5.7425,5.911,5.911,3.103,3.103,3.907,4.875,5.045,5.275,5.275,79.493179,79.493179,79.287315,79.522591,79.581413,79.542198,79.542198,108.908073,108.908073,108.248146,108.898216,109.105057,109.174004,109.174004,421.290009,421.290009,437.230011,443.600006,451.790009,458.0,458.0,689.776184,689.776184,675.734558,683.533264,687.103516,687.352783,687.352783
